id,ammount,transactionStatus,transactionTime,transactionCompletion,TRANSACTION_CITY
20231130212847260,3841,TRANSACTION_SUCCESS,2023-10-30T05:01:04.249+00:00,2023-11-04T13:24:04.249+00:00,"{'latitude': '16.29N', 'longitude': '77.21E'}"
20231130212847312,6710,TRANSACTION_SUCCESS,2023-10-30T23:30:04.249+00:00,2023-11-02T09:21:04.249+00:00,"{'latitude': '17.63N', 'longitude': '72.66E'}"
20231130212847794,7806,TRANSACTION_PENDING,2023-10-31T15:11:04.249+00:00,2023-11-03T01:46:04.249+00:00,"{'latitude': '15.44N', 'longitude': '74.72E'}"
20231130212847133,4393,TRANSACTION_SUCCESS,2023-11-01T00:03:04.249+00:00,2023-11-07T09:35:04.249+00:00,"{'latitude': '16.76N', 'longitude': '79.13E'}"
20231130212847838,5881,TRANSACTION_SUCCESS,2023-10-29T22:00:04.249+00:00,2023-10-31T21:14:04.249+00:00,"{'latitude': '20.31N', 'longitude': '74.81E'}"
20231130212847972,4270,TRANSACTION_SUCCESS,2023-10-31T10:18:04.249+00:00,2023-11-03T14:26:04.249+00:00,"{'latitude': '18.71N', 'longitude': '79.90E'}"
20231130212847232,5541,TRANSACTION_SUCCESS,2023-11-03T09:53:04.249+00:00,2023-11-07T18:23:04.249+00:00,"{'latitude': '15.97N', 'longitude': '76.46E'}"
20231130212847978,2573,TRANSACTION_SUCCESS,2023-11-04T10:26:04.249+00:00,2023-11-07T19:51:04.249+00:00,"{'latitude': '15.39N', 'longitude': '77.64E'}"
20231130212847944,4008,TRANSACTION_SUCCESS,2023-11-03T18:38:04.249+00:00,2023-11-04T18:53:04.249+00:00,"{'latitude': '21.98N', 'longitude': '77.01E'}"
20231130212847695,3212,TRANSACTION_SUCCESS,2023-11-03T14:02:04.249+00:00,2023-11-08T22:11:04.249+00:00,"{'latitude': '21.56N', 'longitude': '72.53E'}"
20231130212847833,7910,TRANSACTION_SUCCESS,2023-11-04T21:42:04.249+00:00,2023-11-11T17:42:04.249+00:00,"{'latitude': '16.98N', 'longitude': '79.70E'}"
20231130212847547,8763,TRANSACTION_SUCCESS,2023-10-31T09:50:04.249+00:00,2023-11-05T05:15:04.249+00:00,"{'latitude': '15.44N', 'longitude': '80.33E'}"
20231130212847145,4832,TRANSACTION_SUCCESS,2023-10-30T01:45:04.249+00:00,2023-11-03T11:14:04.249+00:00,"{'latitude': '19.95N', 'longitude': '78.80E'}"
20231130212847643,6750,TRANSACTION_SUCCESS,2023-11-04T04:36:04.249+00:00,2023-11-09T10:55:04.249+00:00,"{'latitude': '21.50N', 'longitude': '79.56E'}"
20231130212847228,1060,TRANSACTION_SUCCESS,2023-11-01T07:11:04.249+00:00,2023-11-06T19:37:04.249+00:00,"{'latitude': '15.96N', 'longitude': '74.42E'}"
20231130212847208,6781,TRANSACTION_SUCCESS,2023-11-03T04:36:04.249+00:00,2023-11-05T09:47:04.249+00:00,"{'latitude': '19.03N', 'longitude': '80.28E'}"
20231130212847026,2272,TRANSACTION_PENDING,2023-11-03T19:03:04.249+00:00,2023-11-07T20:49:04.249+00:00,"{'latitude': '16.12N', 'longitude': '74.61E'}"
20231130212847549,8803,TRANSACTION_SUCCESS,2023-10-30T07:37:04.249+00:00,2023-11-01T15:06:04.249+00:00,"{'latitude': '15.69N', 'longitude': '75.18E'}"
20231130212847933,2225,TRANSACTION_SUCCESS,2023-10-29T23:22:04.249+00:00,2023-11-02T16:31:04.249+00:00,"{'latitude': '15.90N', 'longitude': '78.47E'}"
20231130212847131,295,TRANSACTION_SUCCESS,2023-10-31T03:29:04.249+00:00,2023-10-31T14:09:04.249+00:00,"{'latitude': '21.70N', 'longitude': '73.98E'}"
20231130212847306,3025,TRANSACTION_SUCCESS,2023-11-03T16:59:04.249+00:00,2023-11-09T07:54:04.249+00:00,"{'latitude': '19.20N', 'longitude': '78.74E'}"
20231130212847635,8741,TRANSACTION_SUCCESS,2023-10-29T01:46:04.249+00:00,2023-10-29T02:18:04.249+00:00,"{'latitude': '18.91N', 'longitude': '75.78E'}"
20231130212847353,805,TRANSACTION_SUCCESS,2023-10-30T09:29:04.249+00:00,2023-11-03T04:00:04.249+00:00,"{'latitude': '21.73N', 'longitude': '74.41E'}"
20231130212847915,3397,TRANSACTION_SUCCESS,2023-10-29T19:05:04.249+00:00,2023-10-31T23:41:04.249+00:00,"{'latitude': '18.32N', 'longitude': '74.63E'}"
20231130212847069,7588,TRANSACTION_SUCCESS,2023-11-03T17:34:04.249+00:00,2023-11-09T14:58:04.249+00:00,"{'latitude': '21.19N', 'longitude': '78.04E'}"
20231130212847702,7146,TRANSACTION_SUCCESS,2023-11-02T06:46:04.249+00:00,2023-11-04T22:35:04.249+00:00,"{'latitude': '21.79N', 'longitude': '78.64E'}"
20231130212847363,5873,TRANSACTION_SUCCESS,2023-10-29T23:52:04.249+00:00,2023-10-31T00:15:04.249+00:00,"{'latitude': '19.14N', 'longitude': '76.09E'}"
20231130212847911,2383,TRANSACTION_FAILED,2023-11-01T22:53:04.249+00:00,2023-11-01T22:55:04.249+00:00,"{'latitude': '20.86N', 'longitude': '76.73E'}"
20231130212847869,6070,TRANSACTION_FAILED,2023-10-30T14:39:04.249+00:00,2023-11-03T02:18:04.249+00:00,"{'latitude': '16.68N', 'longitude': '72.46E'}"
20231130212847162,9857,TRANSACTION_PENDING,2023-10-29T04:45:04.249+00:00,2023-11-01T06:27:04.249+00:00,"{'latitude': '16.18N', 'longitude': '79.19E'}"
20231130212847379,3577,TRANSACTION_SUCCESS,2023-11-04T14:38:04.249+00:00,2023-11-05T18:16:04.249+00:00,"{'latitude': '20.01N', 'longitude': '77.58E'}"
20231130212847680,4879,TRANSACTION_SUCCESS,2023-10-30T10:30:04.249+00:00,2023-11-01T20:22:04.249+00:00,"{'latitude': '16.70N', 'longitude': '77.35E'}"
20231130212847352,4592,TRANSACTION_FAILED,2023-11-02T21:54:04.249+00:00,2023-11-03T05:20:04.249+00:00,"{'latitude': '21.68N', 'longitude': '80.11E'}"
20231130212847657,787,TRANSACTION_SUCCESS,2023-10-31T15:43:04.249+00:00,2023-11-07T04:38:04.249+00:00,"{'latitude': '20.61N', 'longitude': '75.58E'}"
20231130212847599,8907,TRANSACTION_SUCCESS,2023-11-03T13:56:04.249+00:00,2023-11-09T13:56:04.249+00:00,"{'latitude': '16.05N', 'longitude': '76.21E'}"
20231130212847808,3487,TRANSACTION_FAILED,2023-10-30T18:45:04.249+00:00,2023-11-02T00:58:04.249+00:00,"{'latitude': '16.18N', 'longitude': '74.87E'}"
20231130212847049,884,TRANSACTION_SUCCESS,2023-11-02T16:44:04.249+00:00,2023-11-04T06:14:04.249+00:00,"{'latitude': '17.72N', 'longitude': '78.81E'}"
20231130212847266,2151,TRANSACTION_SUCCESS,2023-10-29T18:09:04.249+00:00,2023-11-02T07:04:04.249+00:00,"{'latitude': '20.17N', 'longitude': '73.48E'}"
20231130212847579,1246,TRANSACTION_FAILED,2023-11-03T22:34:04.249+00:00,2023-11-06T21:59:04.249+00:00,"{'latitude': '20.63N', 'longitude': '75.73E'}"
20231130212847368,5622,TRANSACTION_FAILED,2023-10-31T02:20:04.249+00:00,2023-11-04T17:09:04.249+00:00,"{'latitude': '17.89N', 'longitude': '75.42E'}"
20231130212847011,786,TRANSACTION_SUCCESS,2023-11-01T12:13:04.249+00:00,2023-11-08T10:41:04.249+00:00,"{'latitude': '17.56N', 'longitude': '73.29E'}"
20231130212847960,9262,TRANSACTION_SUCCESS,2023-11-04T00:12:04.249+00:00,2023-11-09T05:06:04.249+00:00,"{'latitude': '16.66N', 'longitude': '74.62E'}"
20231130212847697,4866,TRANSACTION_SUCCESS,2023-10-30T13:48:04.249+00:00,2023-11-06T05:29:04.249+00:00,"{'latitude': '21.52N', 'longitude': '75.86E'}"
20231130212847142,6110,TRANSACTION_SUCCESS,2023-11-01T06:40:04.249+00:00,2023-11-08T02:06:04.249+00:00,"{'latitude': '18.69N', 'longitude': '73.28E'}"
20231130212847173,9197,TRANSACTION_SUCCESS,2023-11-04T18:01:04.249+00:00,2023-11-08T06:43:04.249+00:00,"{'latitude': '16.08N', 'longitude': '75.32E'}"
20231130212847412,6224,TRANSACTION_PENDING,2023-11-03T04:40:04.249+00:00,2023-11-08T08:50:04.249+00:00,"{'latitude': '19.55N', 'longitude': '74.33E'}"
20231130212847957,6438,TRANSACTION_SUCCESS,2023-11-02T00:06:04.249+00:00,2023-11-05T00:31:04.249+00:00,"{'latitude': '20.82N', 'longitude': '72.69E'}"
20231130212847169,9794,TRANSACTION_FAILED,2023-10-29T04:39:04.249+00:00,2023-10-30T10:55:04.249+00:00,"{'latitude': '20.87N', 'longitude': '74.55E'}"
20231130212847897,2555,TRANSACTION_SUCCESS,2023-11-04T11:07:04.249+00:00,2023-11-09T10:38:04.249+00:00,"{'latitude': '16.38N', 'longitude': '78.55E'}"
20231130212847484,2215,TRANSACTION_PENDING,2023-11-02T18:01:04.249+00:00,2023-11-08T16:20:04.249+00:00,"{'latitude': '16.28N', 'longitude': '78.61E'}"
20231130212847999,9985,TRANSACTION_SUCCESS,2023-10-30T00:41:04.249+00:00,2023-10-30T17:09:04.249+00:00,"{'latitude': '17.73N', 'longitude': '75.60E'}"
20231130212847349,9278,TRANSACTION_PENDING,2023-10-31T21:13:04.249+00:00,2023-11-05T23:52:04.249+00:00,"{'latitude': '20.68N', 'longitude': '72.57E'}"
20231130212847905,9999,TRANSACTION_SUCCESS,2023-11-04T09:19:04.249+00:00,2023-11-10T10:04:04.249+00:00,"{'latitude': '20.87N', 'longitude': '79.64E'}"
20231130212847350,7971,TRANSACTION_PENDING,2023-11-04T06:14:04.249+00:00,2023-11-05T01:34:04.249+00:00,"{'latitude': '16.81N', 'longitude': '79.80E'}"
20231130212847772,2747,TRANSACTION_PENDING,2023-11-03T11:12:04.249+00:00,2023-11-08T05:17:04.249+00:00,"{'latitude': '18.03N', 'longitude': '74.59E'}"
20231130212847810,8248,TRANSACTION_FAILED,2023-10-31T03:27:04.249+00:00,2023-11-01T05:01:04.249+00:00,"{'latitude': '21.95N', 'longitude': '78.52E'}"
20231130212847670,2166,TRANSACTION_SUCCESS,2023-10-31T05:08:04.249+00:00,2023-10-31T20:28:04.249+00:00,"{'latitude': '21.74N', 'longitude': '76.12E'}"
20231130212847763,4794,TRANSACTION_PENDING,2023-11-01T15:04:04.249+00:00,2023-11-02T17:24:04.249+00:00,"{'latitude': '20.54N', 'longitude': '76.31E'}"
20231130212847845,4526,TRANSACTION_SUCCESS,2023-11-02T07:50:04.249+00:00,2023-11-04T09:43:04.249+00:00,"{'latitude': '20.79N', 'longitude': '79.73E'}"
20231130212847118,148,TRANSACTION_SUCCESS,2023-10-31T15:23:04.249+00:00,2023-11-06T06:32:04.249+00:00,"{'latitude': '18.64N', 'longitude': '77.49E'}"
20231130212847059,8490,TRANSACTION_PENDING,2023-11-02T09:39:04.249+00:00,2023-11-03T13:47:04.249+00:00,"{'latitude': '17.74N', 'longitude': '80.18E'}"
20231130212847453,7372,TRANSACTION_SUCCESS,2023-11-03T17:31:04.249+00:00,2023-11-10T14:39:04.249+00:00,"{'latitude': '18.62N', 'longitude': '74.26E'}"
20231130212847755,7148,TRANSACTION_PENDING,2023-11-02T08:46:04.249+00:00,2023-11-05T03:16:04.249+00:00,"{'latitude': '18.43N', 'longitude': '76.94E'}"
20231130212847227,2447,TRANSACTION_SUCCESS,2023-10-29T20:08:04.249+00:00,2023-11-03T04:36:04.249+00:00,"{'latitude': '21.78N', 'longitude': '73.53E'}"
20231130212847044,8798,TRANSACTION_SUCCESS,2023-10-30T02:07:04.249+00:00,2023-11-05T20:47:04.249+00:00,"{'latitude': '19.69N', 'longitude': '76.30E'}"
20231130212847890,5884,TRANSACTION_FAILED,2023-10-29T22:37:04.249+00:00,2023-10-31T11:30:04.249+00:00,"{'latitude': '20.32N', 'longitude': '76.67E'}"
20231130212847040,2750,TRANSACTION_PENDING,2023-11-04T21:35:04.249+00:00,2023-11-06T11:49:04.249+00:00,"{'latitude': '20.03N', 'longitude': '77.37E'}"
20231130212847006,2087,TRANSACTION_SUCCESS,2023-10-31T21:48:04.249+00:00,2023-11-03T19:17:04.249+00:00,"{'latitude': '17.72N', 'longitude': '80.01E'}"
20231130212847608,9851,TRANSACTION_SUCCESS,2023-10-31T01:03:04.249+00:00,2023-11-04T09:17:04.249+00:00,"{'latitude': '20.55N', 'longitude': '72.93E'}"
20231130212847859,1410,TRANSACTION_SUCCESS,2023-11-02T11:29:04.249+00:00,2023-11-08T19:54:04.249+00:00,"{'latitude': '21.18N', 'longitude': '75.90E'}"
20231130212847445,5590,TRANSACTION_SUCCESS,2023-10-30T15:44:04.249+00:00,2023-11-05T05:42:04.249+00:00,"{'latitude': '21.17N', 'longitude': '72.59E'}"
20231130212847128,1444,TRANSACTION_PENDING,2023-10-29T08:17:04.249+00:00,2023-11-02T22:21:04.249+00:00,"{'latitude': '21.00N', 'longitude': '78.23E'}"
20231130212847338,4178,TRANSACTION_SUCCESS,2023-11-04T09:35:04.249+00:00,2023-11-10T06:57:04.249+00:00,"{'latitude': '20.07N', 'longitude': '76.76E'}"
20231130212847520,7566,TRANSACTION_SUCCESS,2023-11-03T23:51:04.249+00:00,2023-11-05T12:49:04.249+00:00,"{'latitude': '16.42N', 'longitude': '73.45E'}"
20231130212847372,1664,TRANSACTION_SUCCESS,2023-10-29T18:51:04.249+00:00,2023-10-30T02:15:04.249+00:00,"{'latitude': '18.49N', 'longitude': '78.35E'}"
20231130212847871,6382,TRANSACTION_FAILED,2023-11-03T12:00:04.249+00:00,2023-11-05T06:38:04.249+00:00,"{'latitude': '21.90N', 'longitude': '77.97E'}"
20231130212847297,1737,TRANSACTION_SUCCESS,2023-11-04T01:21:04.249+00:00,2023-11-07T07:48:04.249+00:00,"{'latitude': '18.71N', 'longitude': '78.89E'}"
20231130212847122,9795,TRANSACTION_SUCCESS,2023-11-03T00:36:04.249+00:00,2023-11-05T02:05:04.249+00:00,"{'latitude': '16.89N', 'longitude': '72.65E'}"
20231130212847185,2828,TRANSACTION_SUCCESS,2023-11-03T12:35:04.249+00:00,2023-11-03T22:48:04.249+00:00,"{'latitude': '19.91N', 'longitude': '79.94E'}"
20231130212847357,8769,TRANSACTION_SUCCESS,2023-11-04T19:34:04.249+00:00,2023-11-07T20:27:04.249+00:00,"{'latitude': '17.22N', 'longitude': '79.81E'}"
20231130212847580,5863,TRANSACTION_FAILED,2023-10-31T07:50:04.249+00:00,2023-11-05T16:36:04.249+00:00,"{'latitude': '16.01N', 'longitude': '74.00E'}"
20231130212847464,1892,TRANSACTION_PENDING,2023-11-04T12:27:04.249+00:00,2023-11-09T08:33:04.249+00:00,"{'latitude': '18.55N', 'longitude': '73.75E'}"
20231130212847748,6521,TRANSACTION_SUCCESS,2023-11-04T10:09:04.249+00:00,2023-11-08T15:00:04.249+00:00,"{'latitude': '16.94N', 'longitude': '80.47E'}"
20231130212847129,9596,TRANSACTION_SUCCESS,2023-11-04T14:05:04.249+00:00,2023-11-09T03:49:04.249+00:00,"{'latitude': '18.07N', 'longitude': '78.97E'}"
20231130212847326,6962,TRANSACTION_SUCCESS,2023-11-02T04:47:04.249+00:00,2023-11-08T09:29:04.249+00:00,"{'latitude': '18.05N', 'longitude': '73.74E'}"
20231130212847189,338,TRANSACTION_SUCCESS,2023-10-29T19:55:04.249+00:00,2023-10-31T08:55:04.249+00:00,"{'latitude': '19.02N', 'longitude': '79.31E'}"
20231130212847872,8559,TRANSACTION_SUCCESS,2023-11-04T18:55:04.249+00:00,2023-11-07T02:15:04.249+00:00,"{'latitude': '20.90N', 'longitude': '77.93E'}"
20231130212847004,7409,TRANSACTION_PENDING,2023-10-31T15:42:04.249+00:00,2023-11-03T17:29:04.249+00:00,"{'latitude': '20.09N', 'longitude': '80.10E'}"
20231130212847091,2915,TRANSACTION_SUCCESS,2023-11-03T19:23:04.249+00:00,2023-11-08T18:37:04.249+00:00,"{'latitude': '19.80N', 'longitude': '73.51E'}"
20231130212847291,3771,TRANSACTION_PENDING,2023-11-01T19:38:04.249+00:00,2023-11-05T08:46:04.249+00:00,"{'latitude': '21.00N', 'longitude': '76.44E'}"
20231130212847248,3089,TRANSACTION_SUCCESS,2023-11-03T14:26:04.249+00:00,2023-11-08T12:14:04.249+00:00,"{'latitude': '16.86N', 'longitude': '75.42E'}"
20231130212847658,499,TRANSACTION_PENDING,2023-10-29T03:21:04.249+00:00,2023-10-29T10:17:04.249+00:00,"{'latitude': '21.21N', 'longitude': '76.73E'}"
20231130212847065,9571,TRANSACTION_PENDING,2023-10-30T08:01:04.249+00:00,2023-11-04T18:06:04.249+00:00,"{'latitude': '17.64N', 'longitude': '79.22E'}"
20231130212847058,1954,TRANSACTION_SUCCESS,2023-11-01T14:34:04.249+00:00,2023-11-02T23:28:04.249+00:00,"{'latitude': '17.03N', 'longitude': '75.44E'}"
20231130212847426,2956,TRANSACTION_FAILED,2023-10-29T17:01:04.249+00:00,2023-11-03T09:18:04.249+00:00,"{'latitude': '17.22N', 'longitude': '72.59E'}"
20231130212847541,4678,TRANSACTION_SUCCESS,2023-10-30T14:20:04.249+00:00,2023-11-04T06:38:04.249+00:00,"{'latitude': '18.39N', 'longitude': '77.86E'}"
20231130212847981,4084,TRANSACTION_SUCCESS,2023-10-31T10:13:04.249+00:00,2023-11-05T21:27:04.249+00:00,"{'latitude': '16.24N', 'longitude': '74.09E'}"
20231130212847123,8255,TRANSACTION_PENDING,2023-11-03T12:22:04.249+00:00,2023-11-03T19:22:04.249+00:00,"{'latitude': '16.76N', 'longitude': '73.01E'}"
20231130212847178,2543,TRANSACTION_SUCCESS,2023-10-30T12:11:04.249+00:00,2023-10-30T13:48:04.249+00:00,"{'latitude': '16.29N', 'longitude': '76.46E'}"
20231130212847107,2388,TRANSACTION_SUCCESS,2023-11-01T16:28:04.249+00:00,2023-11-04T10:27:04.249+00:00,"{'latitude': '16.29N', 'longitude': '77.21E'}"
20231130212847546,3299,TRANSACTION_FAILED,2023-11-01T08:23:04.249+00:00,2023-11-02T16:47:04.249+00:00,"{'latitude': '17.63N', 'longitude': '72.66E'}"
20231130212847354,1467,TRANSACTION_PENDING,2023-10-30T20:34:04.249+00:00,2023-10-31T20:59:04.249+00:00,"{'latitude': '15.44N', 'longitude': '74.72E'}"
20231130212847038,4568,TRANSACTION_SUCCESS,2023-11-02T16:04:04.249+00:00,2023-11-07T21:03:04.249+00:00,"{'latitude': '16.76N', 'longitude': '79.13E'}"
20231130212847064,3778,TRANSACTION_SUCCESS,2023-10-30T10:25:04.249+00:00,2023-11-02T06:51:04.249+00:00,"{'latitude': '20.31N', 'longitude': '74.81E'}"
20231130212847422,9404,TRANSACTION_SUCCESS,2023-10-30T06:58:04.249+00:00,2023-11-06T03:18:04.249+00:00,"{'latitude': '18.71N', 'longitude': '79.90E'}"
20231130212847236,3284,TRANSACTION_PENDING,2023-11-04T09:30:04.249+00:00,2023-11-05T08:04:04.249+00:00,"{'latitude': '15.97N', 'longitude': '76.46E'}"
20231130212847476,3408,TRANSACTION_SUCCESS,2023-11-01T23:55:04.249+00:00,2023-11-06T10:39:04.249+00:00,"{'latitude': '15.39N', 'longitude': '77.64E'}"
20231130212847273,1278,TRANSACTION_SUCCESS,2023-11-02T02:56:04.249+00:00,2023-11-06T15:46:04.249+00:00,"{'latitude': '21.98N', 'longitude': '77.01E'}"
20231130212847424,6393,TRANSACTION_SUCCESS,2023-10-31T03:26:04.249+00:00,2023-11-06T05:13:04.249+00:00,"{'latitude': '21.56N', 'longitude': '72.53E'}"
20231130212847475,4729,TRANSACTION_SUCCESS,2023-11-03T23:35:04.249+00:00,2023-11-10T14:25:04.249+00:00,"{'latitude': '16.98N', 'longitude': '79.70E'}"
20231130212847053,1539,TRANSACTION_FAILED,2023-11-01T16:49:04.249+00:00,2023-11-03T20:39:04.249+00:00,"{'latitude': '15.44N', 'longitude': '80.33E'}"
20231130212847409,9469,TRANSACTION_SUCCESS,2023-10-31T02:06:04.249+00:00,2023-11-02T13:07:04.249+00:00,"{'latitude': '19.95N', 'longitude': '78.80E'}"
20231130212847636,8945,TRANSACTION_PENDING,2023-10-29T16:51:04.249+00:00,2023-11-05T04:35:04.249+00:00,"{'latitude': '21.50N', 'longitude': '79.56E'}"
20231130212847268,8923,TRANSACTION_SUCCESS,2023-11-04T16:58:04.249+00:00,2023-11-08T01:27:04.249+00:00,"{'latitude': '15.96N', 'longitude': '74.42E'}"
20231130212847018,3475,TRANSACTION_PENDING,2023-10-30T20:29:04.249+00:00,2023-11-05T09:19:04.249+00:00,"{'latitude': '19.03N', 'longitude': '80.28E'}"
20231130212847334,9795,TRANSACTION_FAILED,2023-10-29T11:15:04.249+00:00,2023-11-04T14:18:04.249+00:00,"{'latitude': '16.12N', 'longitude': '74.61E'}"
20231130212847980,5212,TRANSACTION_SUCCESS,2023-10-29T09:29:04.249+00:00,2023-10-30T23:36:04.249+00:00,"{'latitude': '15.69N', 'longitude': '75.18E'}"
20231130212847659,6636,TRANSACTION_SUCCESS,2023-11-02T15:30:04.249+00:00,2023-11-09T01:46:04.249+00:00,"{'latitude': '15.90N', 'longitude': '78.47E'}"
20231130212847796,8313,TRANSACTION_PENDING,2023-11-02T17:29:04.249+00:00,2023-11-05T04:37:04.249+00:00,"{'latitude': '21.70N', 'longitude': '73.98E'}"
20231130212847000,232,TRANSACTION_FAILED,2023-11-03T03:03:04.249+00:00,2023-11-07T12:45:04.249+00:00,"{'latitude': '19.20N', 'longitude': '78.74E'}"
20231130212847884,5039,TRANSACTION_SUCCESS,2023-11-03T22:43:04.249+00:00,2023-11-07T01:26:04.249+00:00,"{'latitude': '18.91N', 'longitude': '75.78E'}"
20231130212847858,3115,TRANSACTION_SUCCESS,2023-11-02T22:32:04.249+00:00,2023-11-05T05:00:04.249+00:00,"{'latitude': '21.73N', 'longitude': '74.41E'}"
20231130212847842,9943,TRANSACTION_SUCCESS,2023-10-31T19:52:04.249+00:00,2023-11-03T13:13:04.249+00:00,"{'latitude': '18.32N', 'longitude': '74.63E'}"
20231130212847928,1379,TRANSACTION_FAILED,2023-11-02T07:56:04.249+00:00,2023-11-06T02:52:04.249+00:00,"{'latitude': '21.19N', 'longitude': '78.04E'}"
20231130212847733,1726,TRANSACTION_SUCCESS,2023-10-30T00:10:04.249+00:00,2023-11-03T18:14:04.249+00:00,"{'latitude': '21.79N', 'longitude': '78.64E'}"
20231130212847272,6033,TRANSACTION_PENDING,2023-10-30T11:42:04.249+00:00,2023-11-02T02:12:04.249+00:00,"{'latitude': '19.14N', 'longitude': '76.09E'}"
20231130212847491,5240,TRANSACTION_SUCCESS,2023-10-30T17:10:04.249+00:00,2023-10-30T18:44:04.249+00:00,"{'latitude': '20.86N', 'longitude': '76.73E'}"
20231130212847557,1459,TRANSACTION_SUCCESS,2023-11-04T08:35:04.249+00:00,2023-11-05T17:14:04.249+00:00,"{'latitude': '16.68N', 'longitude': '72.46E'}"
20231130212847075,1917,TRANSACTION_PENDING,2023-10-31T12:11:04.249+00:00,2023-11-02T05:23:04.249+00:00,"{'latitude': '16.18N', 'longitude': '79.19E'}"
20231130212847782,8987,TRANSACTION_SUCCESS,2023-10-31T12:01:04.249+00:00,2023-11-04T06:39:04.249+00:00,"{'latitude': '20.01N', 'longitude': '77.58E'}"
20231130212847574,8587,TRANSACTION_FAILED,2023-10-29T04:09:04.249+00:00,2023-11-02T19:25:04.249+00:00,"{'latitude': '16.70N', 'longitude': '77.35E'}"
20231130212847620,1258,TRANSACTION_SUCCESS,2023-11-03T07:06:04.249+00:00,2023-11-06T13:37:04.249+00:00,"{'latitude': '21.68N', 'longitude': '80.11E'}"
20231130212847849,1085,TRANSACTION_SUCCESS,2023-10-30T23:56:04.249+00:00,2023-11-05T04:59:04.249+00:00,"{'latitude': '20.61N', 'longitude': '75.58E'}"
20231130212847351,3144,TRANSACTION_PENDING,2023-11-01T04:18:04.249+00:00,2023-11-07T07:54:04.249+00:00,"{'latitude': '16.05N', 'longitude': '76.21E'}"
20231130212847157,3556,TRANSACTION_SUCCESS,2023-10-31T23:47:04.249+00:00,2023-11-02T05:31:04.249+00:00,"{'latitude': '16.18N', 'longitude': '74.87E'}"
20231130212847063,5681,TRANSACTION_SUCCESS,2023-11-02T08:28:04.249+00:00,2023-11-04T23:34:04.249+00:00,"{'latitude': '17.72N', 'longitude': '78.81E'}"
20231130212847471,403,TRANSACTION_SUCCESS,2023-10-29T14:20:04.249+00:00,2023-11-04T05:26:04.249+00:00,"{'latitude': '20.17N', 'longitude': '73.48E'}"
20231130212847614,6027,TRANSACTION_SUCCESS,2023-10-30T23:37:04.249+00:00,2023-11-02T22:12:04.249+00:00,"{'latitude': '20.63N', 'longitude': '75.73E'}"
20231130212847041,9360,TRANSACTION_PENDING,2023-11-03T09:46:04.249+00:00,2023-11-05T05:16:04.249+00:00,"{'latitude': '17.89N', 'longitude': '75.42E'}"
20231130212847310,1034,TRANSACTION_SUCCESS,2023-10-30T19:29:04.249+00:00,2023-11-04T16:11:04.249+00:00,"{'latitude': '17.56N', 'longitude': '73.29E'}"
20231130212847577,3814,TRANSACTION_SUCCESS,2023-11-04T07:36:04.249+00:00,2023-11-09T23:41:04.249+00:00,"{'latitude': '16.66N', 'longitude': '74.62E'}"
20231130212847919,3672,TRANSACTION_SUCCESS,2023-11-01T19:43:04.249+00:00,2023-11-02T11:52:04.249+00:00,"{'latitude': '21.52N', 'longitude': '75.86E'}"
20231130212847406,8604,TRANSACTION_FAILED,2023-11-04T14:36:04.249+00:00,2023-11-06T23:11:04.249+00:00,"{'latitude': '18.69N', 'longitude': '73.28E'}"
20231130212847108,7394,TRANSACTION_PENDING,2023-11-04T23:24:04.249+00:00,2023-11-08T08:56:04.249+00:00,"{'latitude': '16.08N', 'longitude': '75.32E'}"
20231130212847987,2155,TRANSACTION_SUCCESS,2023-10-31T18:29:04.249+00:00,2023-11-05T00:00:04.249+00:00,"{'latitude': '19.55N', 'longitude': '74.33E'}"
